model_slug,N,T,layer,n_effective,n_censored,accuracy,q_mean,q_mean_ci_95,q_var,q_var_ci_95,q_abs_mean_exploratory,q_tail_mass,q_bimodality_bc,q_bimodality_dip,q_bimodality_dip_pval,ordered_rate,sg_label_rate,pm_rate,stagnation_after_move_rate,phase,q_count,hbar_norm_mean,hbar_norm_std
deepseek-r1-distill-llama-8b,5,0.5,layer_mid,25,0,0.0,0.04798903692756664,"[0.03679709641404499, 0.059877980152217604]",0.00996094476847026,"[0.007591218818808262, 0.013179239779178517]",0.08047440455639482,0.0033333333333333335,0.4021816483118096,0.029452062213488332,0.092,0.0,0.28,0.64,0.04,paramagnetic,300,9.49244058492465,4.037836102853106
deepseek-r1-distill-llama-8b,5,0.6,layer_mid,25,0,0.0,0.04389058555083272,"[0.029322022844972876, 0.05677518176963808]",0.015849915669753016,"[0.011587338902872286, 0.02009477914601104]",0.09509094058576313,0.01,0.20034335030744582,0.012925988787699906,0.996,0.0,0.32,0.6,0.08,undetermined,300,9.26516201443057,4.452210566163236
deepseek-r1-distill-llama-8b,5,0.7,layer_mid,25,0,0.0,0.03331446257536752,"[0.021879783514942987, 0.04436781223757641]",0.008669580408156932,"[0.006841351199184798, 0.01093870160356551]",0.06817281111114688,0.0,0.344261888756622,0.021933663862277183,0.444,0.0,0.12,0.68,0.2,paramagnetic,300,9.898492912538698,4.04191562270715
deepseek-r1-distill-llama-8b,5,0.8,layer_mid,25,0,0.0,0.03838032888860808,"[0.024636083164007172, 0.05317807296590455]",0.016170396583616728,"[0.010656295805081976, 0.02289482103846886]",0.0832579677789803,0.013333333333333334,0.5278534937296692,0.011532247881331597,1.0,0.0,0.24,0.64,0.12,undetermined,300,9.534774848931823,4.4189089674432545
deepseek-r1-distill-llama-8b,5,0.9,layer_mid,25,0,0.0,0.04308528649144279,"[0.03104123076749778, 0.05673578365551132]",0.0119719468457184,"[0.009231754973539494, 0.014587332145445562]",0.08352837007674387,0.0033333333333333335,0.3357433516503953,0.017881353331179555,0.81,0.0,0.16,0.6,0.24,paramagnetic,300,9.671210802123047,4.504348571208102
deepseek-r1-distill-llama-8b,5,1.0,layer_mid,25,0,0.0,0.04666140145744259,"[0.034990055203395605, 0.05951279591828304]",0.013588071462075397,"[0.01049580669254038, 0.016872960427535028]",0.0852300025537804,0.0033333333333333335,0.4130500820266683,0.012496971656716269,1.0,0.0,0.44,0.4,0.16,undetermined,300,7.366463303754403,4.412370849441762
deepseek-r1-distill-llama-8b,5,1.1,layer_mid,30,0,0.0,0.07134908949928244,"[0.06087209171094859, 0.08218079302554593]",0.012009414494585719,"[0.009885630866967367, 0.014154087387829061]",0.08867144824691488,0.0022988505747126436,0.5296648391448944,0.012701397446232564,0.958,0.0,0.03333333333333333,0.6333333333333333,0.3,undetermined,435,10.049207971132603,4.176643293064206
deepseek-r1-distill-llama-8b,5,1.2,layer_mid,30,0,0.0,0.05565210155121546,"[0.045938342735650256, 0.0658842704531943]",0.011416562167155508,"[0.008777318352936719, 0.014813453631609763]",0.07097661219425401,0.004597701149425287,0.5477709302873957,0.008428484667558854,1.0,0.0,0.03333333333333333,0.5333333333333333,0.4,undetermined,435,8.364177113820768,2.9472862688308967
deepseek-r1-distill-llama-8b,5,1.3,layer_mid,30,0,0.0,0.019149347293257377,"[0.011433808950131111, 0.02751562224104026]",0.0075028592748027055,"[0.00533921100383531, 0.010050514354639621]",0.057570119912060444,0.0022988505747126436,0.4582501910606935,0.015758468047462344,0.72,0.0,0.0,0.8333333333333334,0.1,paramagnetic,435,10.225243412899895,1.6877630682793043
deepseek-r1-distill-llama-8b,5,1.4,layer_mid,30,0,0.0,0.017440006258361816,"[0.011155977893282522, 0.02539561011713452]",0.006805909415354307,"[0.004866288738900512, 0.00988352964734457]",0.05941080262450819,0.0022988505747126436,0.3100933655097793,0.009585147278190478,1.0,0.0,0.0,0.9666666666666667,0.03333333333333333,paramagnetic,435,10.304927889755895,1.326539990634686
deepseek-r1-distill-llama-8b,5,1.5,layer_mid,30,0,0.0,0.018276817595711932,"[0.011532917508419794, 0.024891445956170564]",0.005446563006483334,"[0.004210117768836995, 0.0069463014495840065]",0.05306155694383441,0.0,0.4134836095508164,0.0162347530029337,0.686,0.0,0.0,0.9333333333333333,0.03333333333333333,paramagnetic,435,10.389240797413382,1.3044228488490104
deepseek-r1-distill-llama-8b,5,1.8,layer_mid,30,0,0.0,0.03514735892862849,"[0.027284695476234206, 0.042791333849546344]",0.006944355967870015,"[0.005428190302787622, 0.008281136454863473]",0.0648644191561993,0.0,0.4399413907288968,0.010153239211444917,0.998,0.0,0.0,0.9333333333333333,0.0,paramagnetic,435,10.646496053483908,0.9249529636559782
deepseek-r1-distill-llama-8b,5,2.0,layer_mid,30,0,0.0,0.03429280376083964,"[0.02585933971480485, 0.04232858117998596]",0.006828002809713421,"[0.00557127455567574, 0.00810165264579777]",0.06409245151998076,0.0,0.49787472070780275,0.011292799051667765,0.996,0.0,0.0,1.0,0.0,paramagnetic,435,10.144786927084084,0.9702155223370743
deepseek-r1-distill-llama-8b,5,2.5,layer_mid,30,0,0.0,0.03445217310187092,"[0.026726862941623148, 0.04181949252383739]",0.006700789390261119,"[0.005728694753710468, 0.007750191049172261]",0.06694906126771674,0.0,0.4130170346472753,0.011329856422890187,0.988,0.0,0.0,1.0,0.0,paramagnetic,435,10.159225750437438,0.8187493914341913
deepseek-r1-distill-llama-8b,5,3.0,layer_mid,30,0,0.0,0.04178875674529694,"[0.035027266000768345, 0.04960669122347879]",0.006290960547743481,"[0.005418134824522588, 0.007133946033333985]",0.06841628978700612,0.0,0.40548205350321087,0.012933009944583148,0.958,0.0,0.0,0.9666666666666667,0.0,paramagnetic,435,10.366677514670508,0.8788001290615822
deepseek-r1-distill-llama-8b,6,0.1,layer_mid,25,0,0.0,0.05432377717000179,"[0.03669157355942179, 0.07128895812203707]",0.022519238942883244,"[0.017318586010697832, 0.027903991541699744]",0.11082067419733548,0.02,0.3984410318920061,0.017014400340716614,0.862,0.0,0.48,0.36,0.16,spin_glass,300,6.576132160591648,3.275561661598413
deepseek-r1-distill-llama-8b,6,0.2,layer_mid,25,0,0.0,0.03223381297732957,"[0.018173675468685712, 0.0465789133864729]",0.01789801591854454,"[0.014338656002846072, 0.02123365035067937]",0.10177629707968064,0.0033333333333333335,0.34953162030872803,0.014035965383752931,0.982,0.0,0.44,0.52,0.04,undetermined,300,8.003981773370816,4.376807591567295
deepseek-r1-distill-llama-8b,6,0.3,layer_mid,25,0,0.0,0.04947652316413314,"[0.03166700280762782, 0.06915554675619917]",0.023326400627777674,"[0.017618095260939264, 0.029837254649897883]",0.107858336158662,0.02,0.5145989153826759,0.013796682346944275,0.988,0.0,0.44,0.44,0.08,spin_glass,300,7.943232876558852,3.890587100581526
deepseek-r1-distill-llama-8b,6,0.4,layer_mid,25,0,0.0,0.03772610022112578,"[0.017881546484621397, 0.05951505599868176]",0.03398314296873491,"[0.024600139323472613, 0.042659087387211074]",0.10968450176268348,0.043333333333333335,0.6302198394415687,0.011039538368579512,1.0,0.0,0.52,0.36,0.12,spin_glass,300,7.52127620807126,4.336368283679158
